ride_id,user_id,driver_id,pickup_location,drop_location,fare,distance_km,ride_time,user_name,driver_name
e76ea765,U1410,D2148,Indiranagar,Electronic City,222.97,12.86,19-04-2023 17:06,User_410,Driver_148
8be2f5ad,U1048,D2007,HSR,BTM,225.1,3.48,12-05-2023 12:22,User_48,Driver_7
70225f1e,U1439,D2202,Whitefield,Hebbal,186.82,3.46,17-03-2023 04:06,User_439,Driver_202
179a2195,U1180,D2205,Indiranagar,Marathahalli,102.63,17.39,29-04-2023 07:19,User_180,Driver_205
dc3f0d6e,U1282,D2127,Indiranagar,Electronic City,184.9,17.56,05-01-2023 14:44,User_282,Driver_127
9a03782f,U1107,D2037,Whitefield,Hebbal,165.68,7.64,10-03-2023 09:15,User_107,Driver_37
0546a05f,U1254,D2015,Whitefield,Electronic City,162.71,3.75,26-04-2023 07:52,User_254,Driver_15
e6cfbbdc,U1164,D2295,Koramangala,Hebbal,117.08,9.2,19-03-2023 03:35,User_164,Driver_295
71b3420e,U1435,D2092,Indiranagar,Electronic City,161.23,5.27,16-04-2023 18:44,User_435,Driver_92
1be98de5,U1066,D2252,Whitefield,Marathahalli,123.08,18.64,28-02-2023 10:57,User_66,Driver_252
7f167548,U1027,D2013,HSR,Jayanagar,240.08,7.26,11-05-2023 09:22,User_27,Driver_13
afc86249,U1386,D2005,MG Road,BTM,128.43,16.19,30-03-2023 11:33,User_386,Driver_5
4903fc15,U1474,D2095,Whitefield,BTM,284.68,6.54,07-02-2023 15:08,User_474,Driver_95
96f6c0c5,U1445,D2057,Koramangala,Electronic City,252.56,3.82,03-05-2023 20:24,User_445,Driver_57
58656ec8,U1211,D2158,MG Road,BTM,64.96,3.7,10-06-2023 06:12,User_211,Driver_158
c03ebff9,U1146,D2233,Whitefield,Marathahalli,141.37,16.44,31-03-2023 15:54,User_146,Driver_233
a64da591,U1109,D2242,MG Road,Jayanagar,212.3,8.92,29-04-2023 03:08,User_109,Driver_242
79c29ce2,U1148,D2102,HSR,Marathahalli,184.02,5.37,10-01-2023 12:41,User_148,Driver_102
c4b628e3,U1358,D2040,Whitefield,Marathahalli,122.94,18.72,30-06-2023 07:43,User_358,Driver_40
b07c8802,U1191,D2004,HSR,Jayanagar,31.93,7.28,05-05-2023 20:28,User_191,Driver_4
bc529973,U1399,D2083,HSR,Electronic City,218.42,8.51,18-02-2023 00:23,User_399,Driver_83
8e867cf3,U1181,D2286,MG Road,Marathahalli,155.64,8.78,22-01-2023 14:14,User_181,Driver_286
5a42ab5d,U1464,D2236,MG Road,Jayanagar,294.97,6.51,25-03-2023 21:03,User_464,Driver_236
a93b095f,U1408,D2057,Indiranagar,Hebbal,154.43,12.79,05-01-2023 10:15,User_408,Driver_57
8fdf6262,U1199,D2010,HSR,Hebbal,243.81,16.39,02-05-2023 23:56,User_199,Driver_10
33196fd3,U1447,D2207,Indiranagar,Marathahalli,155.08,4.81,30-06-2023 21:42,User_447,Driver_207
b189da4b,U1139,D2013,MG Road,Hebbal,195.11,9.44,26-03-2023 16:37,User_139,Driver_13
a31177ad,U1167,D2013,HSR,Electronic City,259.62,4.99,11-05-2023 13:17,User_167,Driver_13
cf7a9b90,U1319,D2023,HSR,BTM,247.13,12.77,17-06-2023 22:17,User_319,Driver_23
975b76a3,U1474,D2202,Indiranagar,Marathahalli,221.02,19.59,13-06-2023 16:50,User_474,Driver_202
badfc6e9,U1253,D2294,HSR,Jayanagar,220.47,19.54,23-01-2023 00:44,User_253,Driver_294
7bf22a5c,U1152,D2175,MG Road,BTM,214.55,6.91,31-01-2023 12:12,User_152,Driver_175
498657b3,U1447,D2227,Indiranagar,Hebbal,61.31,11.68,15-05-2023 01:12,User_447,Driver_227
6c1fac24,U1257,D2231,Whitefield,Jayanagar,111.67,9.23,04-06-2023 23:47,User_257,Driver_231
f24161a7,U1348,D2149,MG Road,Marathahalli,73.73,6.15,30-06-2023 21:22,User_348,Driver_149
0d2047e5,U1198,D2176,HSR,Jayanagar,158.82,14.47,29-06-2023 22:40,User_198,Driver_176
83cb839e,U1497,D2243,Whitefield,Jayanagar,114.42,3.75,25-06-2023 04:00,User_497,Driver_243
3f9f39ac,U1021,D2014,HSR,Marathahalli,231.9,16.58,21-02-2023 03:38,User_21,Driver_14
046ba27c,U1222,D2260,Whitefield,Hebbal,176.44,4.09,29-06-2023 09:08,User_222,Driver_260
38a82e5f,U1073,D2293,Koramangala,Marathahalli,79.45,18.42,01-02-2023 19:15,User_73,Driver_293
f8292487,U1042,D2007,Indiranagar,BTM,37.63,18.35,07-06-2023 13:37,User_42,Driver_7
42b9a157,U1077,D2053,MG Road,Jayanagar,204.41,19.54,22-02-2023 11:43,User_77,Driver_53
163daab9,U1274,D2119,Indiranagar,Electronic City,94.59,8.46,11-05-2023 02:05,User_274,Driver_119
940043ba,U1355,D2230,Indiranagar,Marathahalli,140.95,6.17,16-04-2023 12:27,User_355,Driver_230
13c2b6c4,U1150,D2210,Whitefield,Jayanagar,289.34,8.45,15-04-2023 03:49,User_150,Driver_210
50d0ffcd,U1484,D2004,Indiranagar,Electronic City,274.15,16.31,17-05-2023 22:54,User_484,Driver_4
c0c5bcb6,U1408,D2175,Koramangala,Marathahalli,183.91,7.46,28-02-2023 07:54,User_408,Driver_175
1ef499fa,U1349,D2223,Indiranagar,Hebbal,42.55,7.68,26-03-2023 18:06,User_349,Driver_223
03f78e08,U1202,D2090,Koramangala,Hebbal,181.7,17.75,09-05-2023 19:29,User_202,Driver_90
2f943fe7,U1111,D2136,HSR,Marathahalli,183.54,4.49,28-02-2023 11:08,User_111,Driver_136
f2472d91,U1293,D2028,Koramangala,Jayanagar,149.7,5.01,05-02-2023 20:20,User_293,Driver_28
475b4b76,U1177,D2071,Koramangala,Electronic City,249.05,10.42,17-06-2023 04:14,User_177,Driver_71
155d4438,U1101,D2258,HSR,Jayanagar,244.17,14.66,30-04-2023 13:41,User_101,Driver_258
4d7531a4,U1238,D2217,MG Road,Hebbal,68.97,19.61,05-01-2023 23:53,User_238,Driver_217
d9696188,U1343,D2173,Koramangala,Electronic City,272.72,11.02,03-06-2023 21:43,User_343,Driver_173
046bcbb4,U1225,D2090,Indiranagar,Electronic City,39.06,3.04,03-02-2023 02:57,User_225,Driver_90
bdf5c4cc,U1289,D2293,Indiranagar,Jayanagar,254.94,8.64,04-05-2023 20:40,User_289,Driver_293
c9b2f360,U1247,D2196,Whitefield,BTM,291.85,7.38,11-05-2023 00:29,User_247,Driver_196
48f5f5b4,U1087,D2143,MG Road,Marathahalli,125.86,3.69,10-01-2023 16:07,User_87,Driver_143
3d40396a,U1207,D2104,MG Road,Electronic City,291.27,17.43,30-05-2023 18:10,User_207,Driver_104
ddce631f,U1407,D2141,Koramangala,Jayanagar,294.19,9.76,20-05-2023 00:49,User_407,Driver_141
79ffd35f,U1380,D2150,HSR,Electronic City,250.11,6.69,19-04-2023 09:02,User_380,Driver_150
4627b284,U1495,D2185,Indiranagar,Electronic City,295.72,4.76,23-04-2023 17:45,User_495,Driver_185
8ff00840,U1028,D2009,Koramangala,Electronic City,108.63,10.04,31-03-2023 11:13,User_28,Driver_9
2ece3ab1,U1220,D2125,Whitefield,Jayanagar,278,15.48,12-03-2023 08:46,User_220,Driver_125
dea26919,U1071,D2000,MG Road,BTM,108.73,19.31,11-05-2023 21:17,User_71,Driver_0
a72df01c,U1376,D2159,HSR,Jayanagar,161.24,12.86,16-02-2023 00:40,User_376,Driver_159
0a0b001b,U1212,D2024,Whitefield,Jayanagar,70.42,16.86,24-02-2023 11:15,User_212,Driver_24
a9ede62a,U1277,D2065,Indiranagar,Jayanagar,69.87,13.86,27-06-2023 22:38,User_277,Driver_65
85a78418,U1331,D2263,HSR,BTM,163.64,6.19,15-06-2023 04:17,User_331,Driver_263
fe4d2f18,U1149,D2088,Whitefield,Electronic City,68.77,5.29,07-05-2023 21:10,User_149,Driver_88
2ce1c5d6,U1343,D2077,Indiranagar,BTM,56.17,19.14,16-05-2023 01:32,User_343,Driver_77
43c637a1,U1176,D2064,MG Road,BTM,296.67,12.88,19-01-2023 09:29,User_176,Driver_64
1ddb9f96,U1365,D2137,Koramangala,Electronic City,106.37,15.13,01-05-2023 17:29,User_365,Driver_137
3def72ed,U1457,D2002,HSR,BTM,210.42,15.43,16-01-2023 23:54,User_457,Driver_2
97c00016,U1493,D2029,Whitefield,Marathahalli,106.15,4.04,09-04-2023 07:42,User_493,Driver_29
769b0b91,U1181,D2220,Whitefield,Marathahalli,194.03,7.87,14-04-2023 08:48,User_181,Driver_220
9a5e104f,U1242,D2045,Whitefield,Electronic City,133.21,19.46,15-04-2023 23:00,User_242,Driver_45
fd46ee2e,U1297,D2079,MG Road,Jayanagar,90.5,13.25,28-04-2023 16:04,User_297,Driver_79
e09869e0,U1143,D2124,Koramangala,Hebbal,44.33,12.88,28-06-2023 01:59,User_143,Driver_124
d285ec57,U1449,D2268,Koramangala,Electronic City,192.1,15.41,03-05-2023 14:39,User_449,Driver_268
a8fab540,U1192,D2161,Koramangala,Hebbal,242.84,10.41,31-05-2023 06:32,User_192,Driver_161
b2b89579,U1249,D2254,HSR,Electronic City,117.08,5.13,20-02-2023 04:10,User_249,Driver_254
4a121bd6,U1404,D2181,MG Road,Electronic City,240.94,18.14,05-02-2023 20:35,User_404,Driver_181
96ccb829,U1487,D2134,MG Road,Electronic City,216.6,18.6,01-05-2023 17:46,User_487,Driver_134
b9cbe1b2,U1220,D2146,HSR,Electronic City,141.67,12.6,05-06-2023 16:17,User_220,Driver_146
7c0c7f4d,U1212,D2204,Indiranagar,BTM,151.21,7.72,13-04-2023 12:08,User_212,Driver_204
a6fe06b0,U1225,D2210,HSR,Hebbal,254.38,6.27,10-02-2023 11:18,User_225,Driver_210
af49667a,U1054,D2202,Whitefield,Electronic City,49.07,19.92,08-05-2023 07:01,User_54,Driver_202
fb8e7eb4,U1003,D2010,HSR,Electronic City,111.14,10.48,05-04-2023 07:36,User_3,Driver_10
bb52fc0b,U1349,D2013,Whitefield,Hebbal,153.42,8.32,18-01-2023 02:04,User_349,Driver_13
dd1fc5e7,U1066,D2296,Whitefield,BTM,104.47,13.85,02-05-2023 02:45,User_66,Driver_296
fb2572ac,U1381,D2262,HSR,Hebbal,184.75,7.27,25-06-2023 02:09,User_381,Driver_262
0d451cdb,U1004,D2269,MG Road,BTM,85.22,6.77,25-06-2023 05:58,User_4,Driver_269
bd4c3668,U1332,D2019,Koramangala,BTM,175.34,10.67,22-01-2023 02:52,User_332,Driver_19
1615bcfe,U1498,D2122,Koramangala,Marathahalli,87.18,10.93,24-06-2023 16:26,User_498,Driver_122
398c0210,U1485,D2191,Koramangala,Jayanagar,114.3,9.9,16-02-2023 03:13,User_485,Driver_191
c5957276,U1258,D2105,Whitefield,Electronic City,200.3,6.81,14-04-2023 03:46,User_258,Driver_105
7ec3848e,U1100,D2137,MG Road,Electronic City,264.99,6.45,03-05-2023 15:39,User_100,Driver_137
53e39fa6,U1215,D2074,Koramangala,BTM,112.16,8.94,06-04-2023 08:34,User_215,Driver_74
0f960fd3,U1003,D2292,MG Road,Marathahalli,209.17,5.46,29-05-2023 07:18,User_3,Driver_292
cba22657,U1223,D2059,Koramangala,Marathahalli,67.11,17.87,22-03-2023 13:46,User_223,Driver_59
738d7a80,U1381,D2197,MG Road,Jayanagar,268.55,4.98,08-03-2023 12:13,User_381,Driver_197
3c03493c,U1359,D2036,MG Road,Marathahalli,75.71,18.6,07-06-2023 16:25,User_359,Driver_36
a923e094,U1116,D2135,Whitefield,Jayanagar,96.45,11.91,27-06-2023 12:45,User_116,Driver_135
2abe2992,U1139,D2153,Indiranagar,Marathahalli,203.95,6.2,14-02-2023 09:23,User_139,Driver_153
48d30448,U1001,D2156,MG Road,Hebbal,76.02,16.84,17-02-2023 22:06,User_1,Driver_156
1fc5ef63,U1276,D2197,HSR,Marathahalli,121.96,17.28,23-02-2023 12:53,User_276,Driver_197
7986d21f,U1079,D2053,Koramangala,Electronic City,159.24,8.4,11-06-2023 08:16,User_79,Driver_53
d3a851bc,U1251,D2255,Whitefield,Marathahalli,165.84,8.6,21-03-2023 08:31,User_251,Driver_255
745d1f2e,U1010,D2100,Indiranagar,Hebbal,226.77,7.46,08-03-2023 21:47,User_10,Driver_100
4992e940,U1412,D2196,HSR,Marathahalli,120.59,12.3,09-02-2023 16:49,User_412,Driver_196
d8977486,U1467,D2135,Whitefield,Hebbal,278.72,6.96,23-03-2023 12:05,User_467,Driver_135
08d802bb,U1391,D2044,MG Road,BTM,68.75,3.37,14-01-2023 16:38,User_391,Driver_44
1337d0e8,U1023,D2220,Whitefield,Jayanagar,257.56,19.42,14-03-2023 05:00,User_23,Driver_220
9413479d,U1461,D2041,Koramangala,Marathahalli,142.92,5.67,16-04-2023 22:04,User_461,Driver_41
deeeee47,U1237,D2133,Whitefield,Jayanagar,226.6,15.54,12-06-2023 02:31,User_237,Driver_133
1d74ad75,U1094,D2293,HSR,Marathahalli,177.75,4.57,31-01-2023 07:15,User_94,Driver_293
1ea2cb7a,U1042,D2259,Whitefield,Marathahalli,168.14,14.44,01-06-2023 09:37,User_42,Driver_259
a9967423,U1229,D2141,HSR,Hebbal,107.43,3.64,07-01-2023 12:56,User_229,Driver_141
36695d9f,U1340,D2072,Koramangala,Marathahalli,124,7.13,04-06-2023 04:13,User_340,Driver_72
84147bdf,U1319,D2208,Indiranagar,Electronic City,174.66,9.53,26-05-2023 14:10,User_319,Driver_208
c9e9c304,U1499,D2194,Koramangala,BTM,100.41,6.73,08-05-2023 18:14,User_499,Driver_194
6e8deb7a,U1051,D2091,MG Road,Electronic City,166.05,13.17,23-01-2023 18:55,User_51,Driver_91
316eee9f,U1077,D2245,Koramangala,Jayanagar,221.41,5.2,19-02-2023 15:34,User_77,Driver_245
19d1815d,U1153,D2170,Koramangala,Jayanagar,73.38,14.18,13-06-2023 08:57,User_153,Driver_170
906226cf,U1319,D2018,Indiranagar,BTM,177.61,16.44,01-01-2023 20:07,User_319,Driver_18
d3bccdb8,U1032,D2202,Indiranagar,BTM,166.66,11.75,19-06-2023 18:43,User_32,Driver_202
a9b64c4e,U1356,D2118,Whitefield,Jayanagar,33.82,18.1,19-06-2023 12:29,User_356,Driver_118
400f4aa3,U1264,D2265,Indiranagar,Hebbal,197.35,4.5,28-02-2023 20:57,User_264,Driver_265
fcdd7681,U1025,D2274,HSR,Jayanagar,259.5,8.49,12-02-2023 07:06,User_25,Driver_274
9ddf6fcd,U1441,D2108,HSR,BTM,263.4,12.15,25-06-2023 14:07,User_441,Driver_108
de24d930,U1433,D2120,Koramangala,Jayanagar,185.03,17.01,22-03-2023 17:24,User_433,Driver_120
750ac6df,U1175,D2275,Koramangala,Marathahalli,195.63,12.23,04-03-2023 15:45,User_175,Driver_275
77f6485b,U1063,D2252,HSR,Jayanagar,185.91,10.58,18-06-2023 23:06,User_63,Driver_252
d3b30200,U1205,D2287,Whitefield,Marathahalli,51.08,10.8,05-05-2023 23:25,User_205,Driver_287
7c8708f8,U1103,D2189,HSR,BTM,174.69,17.3,05-06-2023 12:23,User_103,Driver_189
31e2fc64,U1459,D2214,HSR,BTM,179.89,5.54,04-06-2023 14:02,User_459,Driver_214
4ef6fd50,U1116,D2206,MG Road,Hebbal,94.67,4.6,29-04-2023 11:51,User_116,Driver_206
619e2f7c,U1403,D2137,HSR,Electronic City,57.55,12.98,10-01-2023 00:14,User_403,Driver_137
adb707b6,U1000,D2070,Whitefield,Jayanagar,162.98,3.08,06-03-2023 12:19,User_0,Driver_70
1.85E+09,U1348,D2278,Koramangala,BTM,69.98,15.38,16-03-2023 07:09,User_348,Driver_278
e5f7266d,U1162,D2150,Whitefield,Electronic City,123.65,17.59,27-06-2023 09:11,User_162,Driver_150
41ca8aee,U1311,D2079,Koramangala,Jayanagar,294.13,3.69,20-03-2023 14:23,User_311,Driver_79
95afaa3b,U1324,D2019,Koramangala,BTM,147.28,5.34,04-06-2023 02:46,User_324,Driver_19
3d1082cd,U1429,D2122,MG Road,Jayanagar,129.04,7.21,03-04-2023 01:02,User_429,Driver_122
e1fcf8d3,U1064,D2252,HSR,Marathahalli,180.09,5.66,07-02-2023 20:00,User_64,Driver_252
b882596d,U1139,D2144,Indiranagar,Electronic City,37.35,8.55,09-03-2023 11:22,User_139,Driver_144
0a572244,U1298,D2020,HSR,BTM,55.55,19.42,08-01-2023 00:38,User_298,Driver_20
64fbf2a7,U1362,D2273,Koramangala,Jayanagar,263.16,2,05-02-2023 20:02,User_362,Driver_273
0fdd8b2a,U1366,D2262,HSR,BTM,266.68,11.19,16-05-2023 13:13,User_366,Driver_262
4e450151,U1044,D2219,Koramangala,BTM,65.7,8.24,27-03-2023 05:16,User_44,Driver_219
3044bda8,U1092,D2047,Indiranagar,Electronic City,274.06,17.33,04-04-2023 18:32,User_92,Driver_47
ca97527a,U1432,D2150,MG Road,Marathahalli,87.75,2.72,07-03-2023 02:11,User_432,Driver_150
18be46cd,U1040,D2298,Whitefield,Marathahalli,132.64,3.74,23-03-2023 05:06,User_40,Driver_298
ae5f5d64,U1204,D2270,Koramangala,Marathahalli,284.22,14,27-06-2023 04:59,User_204,Driver_270
d4b5eb2b,U1181,D2161,MG Road,Marathahalli,150.34,19.45,27-01-2023 04:25,User_181,Driver_161
365b07c5,U1048,D2037,HSR,Jayanagar,143.84,7.89,10-05-2023 22:06,User_48,Driver_37
aacdf556,U1478,D2076,Koramangala,Electronic City,110.42,12.53,10-05-2023 21:09,User_478,Driver_76
95589911,U1121,D2218,MG Road,Hebbal,84.22,17.29,28-06-2023 20:16,User_121,Driver_218
bde67962,U1468,D2014,MG Road,Hebbal,188.6,14.66,08-04-2023 15:29,User_468,Driver_14
f8292487,U1042,D2007,Indiranagar,BTM,37.63,18.35,07-06-2023 13:37,User_42,Driver_7
a23bcc1d,U1014,D2028,Indiranagar,Electronic City,75.9,14.97,19-06-2023 09:28,User_14,Driver_28
636837a4,U1136,D2238,Indiranagar,Jayanagar,107.33,10.47,18-04-2023 05:38,User_136,Driver_238
ff0a64fd,U1145,D2258,Indiranagar,Hebbal,152.42,12.19,08-05-2023 18:27,User_145,Driver_258
a70714fd,U1062,D2059,HSR,BTM,299.36,13.86,27-03-2023 22:24,User_62,Driver_59
dd097d47,U1324,D2037,Whitefield,BTM,68.92,7.9,28-03-2023 09:27,User_324,Driver_37
cd9fadf4,U1082,D2146,HSR,Electronic City,102.86,18.12,04-05-2023 15:31,User_82,Driver_146
2a95f83c,U1448,D2150,Koramangala,Electronic City,240.13,18.14,20-05-2023 20:14,User_448,Driver_150
e56b8527,U1156,D2101,HSR,BTM,49.74,11.61,19-04-2023 14:49,User_156,Driver_101
c51c3a9e,U1143,D2098,HSR,Jayanagar,53.92,19.55,07-05-2023 18:49,User_143,Driver_98
39aac70c,U1070,D2003,HSR,BTM,129.31,17.77,21-04-2023 00:38,User_70,Driver_3
e46720cb,U1344,D2225,Whitefield,Jayanagar,239.11,11.31,19-01-2023 22:11,User_344,Driver_225
ccadd0a7,U1336,D2251,Indiranagar,Jayanagar,36.1,10.94,26-04-2023 21:07,User_336,Driver_251
ea50e265,U1446,D2208,Whitefield,Jayanagar,191.3,8.13,22-05-2023 03:03,User_446,Driver_208
b9a33998,U1136,D2124,Whitefield,Electronic City,282.99,3.4,19-06-2023 17:17,User_136,Driver_124
b073d1b1,U1121,D2092,Koramangala,BTM,200.86,12.24,25-03-2023 20:00,User_121,Driver_92
b62fdd29,U1480,D2294,Indiranagar,Marathahalli,139.27,9.57,25-02-2023 05:10,User_480,Driver_294
0c1d16d8,U1077,D2243,MG Road,Electronic City,93.94,7.28,09-02-2023 21:38,User_77,Driver_243
abebe880,U1443,D2255,Indiranagar,Hebbal,128.65,4.43,23-05-2023 03:54,User_443,Driver_255
df4cd0b2,U1176,D2184,Koramangala,Electronic City,160.33,6.02,25-05-2023 06:55,User_176,Driver_184
829f7e94,U1365,D2051,Koramangala,Marathahalli,133.95,4.05,02-01-2023 07:38,User_365,Driver_51
6687ab25,U1048,D2211,MG Road,BTM,65.21,8.44,22-04-2023 15:10,User_48,Driver_211
2d7ec34c,U1313,D2027,Indiranagar,BTM,150.14,18.08,14-03-2023 02:57,User_313,Driver_27
85a8f5a5,U1188,D2173,Koramangala,Jayanagar,230.46,6.15,27-03-2023 19:10,User_188,Driver_173
cc595410,U1391,D2267,Koramangala,BTM,197.35,2.2,15-03-2023 19:00,User_391,Driver_267
57d71b9e,U1320,D2008,HSR,Electronic City,178.22,6.83,12-06-2023 12:20,User_320,Driver_8
a545aa80,U1268,D2182,Whitefield,Electronic City,60.91,16.12,14-04-2023 12:51,User_268,Driver_182
b83f636f,U1281,D2211,HSR,Marathahalli,260.89,15.66,01-01-2023 02:45,User_281,Driver_211
0fee2b6c,U1221,D2158,MG Road,Hebbal,272.25,12.98,14-06-2023 05:54,User_221,Driver_158
7e1d9dca,U1007,D2142,Whitefield,Electronic City,298.4,9.36,21-02-2023 05:24,User_7,Driver_142
07fd820b,U1300,D2193,Indiranagar,Hebbal,93.35,16.72,25-03-2023 12:57,User_300,Driver_193
0d6a9f2d,U1353,D2172,Koramangala,Electronic City,210.26,16.61,17-03-2023 05:11,User_353,Driver_172
f0d169f8,U1265,D2240,Koramangala,Marathahalli,68.15,13.86,27-03-2023 18:43,User_265,Driver_240
c37bf9f9,U1485,D2202,Koramangala,Jayanagar,110.62,3.51,21-04-2023 22:01,User_485,Driver_202
b1dab354,U1210,D2047,MG Road,Marathahalli,255.79,19.5,03-02-2023 19:01,User_210,Driver_47
21628371,U1189,D2171,Whitefield,BTM,255.21,19.57,26-06-2023 15:46,User_189,Driver_171
fdba9035,U1166,D2025,Whitefield,BTM,45.04,16.15,02-02-2023 07:09,User_166,Driver_25
51efaaff,U1431,D2099,MG Road,Jayanagar,229.81,4.55,29-06-2023 18:20,User_431,Driver_99
75c14d9c,U1391,D2137,Indiranagar,BTM,166.33,4.08,09-02-2023 18:01,User_391,Driver_137
b96e0bd8,U1208,D2162,Koramangala,Hebbal,85.1,3.19,27-04-2023 11:50,User_208,Driver_162
50fb8382,U1163,D2042,Indiranagar,Marathahalli,114.64,15.96,04-05-2023 03:19,User_163,Driver_42
222683b6,U1088,D2062,Whitefield,BTM,240.78,10.2,25-05-2023 16:20,User_88,Driver_62
bc539382,U1009,D2008,Koramangala,Hebbal,213.15,5.7,30-01-2023 07:10,User_9,Driver_8
fcc5361b,U1065,D2224,HSR,BTM,90.01,8.67,12-01-2023 21:10,User_65,Driver_224
9a35e436,U1367,D2061,Whitefield,Hebbal,110.14,5.16,19-05-2023 22:31,User_367,Driver_61
421c2ca6,U1494,D2127,Indiranagar,Hebbal,165.1,7.92,18-03-2023 20:26,User_494,Driver_127
500a15b0,U1403,D2215,Koramangala,Electronic City,120.82,6.38,29-05-2023 21:57,User_403,Driver_215
d2f6c3c6,U1451,D2174,Koramangala,BTM,261.8,15.05,25-02-2023 06:08,User_451,Driver_174
c263e9eb,U1301,D2186,MG Road,Hebbal,82.04,16.69,02-05-2023 02:21,User_301,Driver_186
4b8397a5,U1205,D2122,MG Road,Jayanagar,283.83,16.92,10-05-2023 23:16,User_205,Driver_122
e6e7da3c,U1227,D2140,HSR,Electronic City,104.78,10.91,04-02-2023 21:20,User_227,Driver_140
de21ac70,U1217,D2232,Whitefield,Jayanagar,63.38,7.12,30-03-2023 04:21,User_217,Driver_232
cd9e3cd5,U1483,D2111,MG Road,BTM,122.25,11.85,03-05-2023 16:19,User_483,Driver_111
6b2438b9,U1180,D2158,Whitefield,Jayanagar,261.1,2.09,19-03-2023 23:26,User_180,Driver_158
6b2ebe75,U1273,D2072,HSR,Electronic City,217.81,5.29,28-04-2023 02:30,User_273,Driver_72
ac24c161,U1042,D2255,Koramangala,Hebbal,230.95,8.37,23-06-2023 10:38,User_42,Driver_255
538b3613,U1159,D2272,MG Road,Hebbal,91.54,13.36,09-04-2023 08:24,User_159,Driver_272
8.28E+17,U1008,D2232,Indiranagar,Marathahalli,89.35,4.54,29-01-2023 16:19,User_8,Driver_232
37b78dd9,U1235,D2024,Koramangala,Electronic City,223.28,13.47,20-04-2023 05:37,User_235,Driver_24
ceb3801e,U1495,D2140,Koramangala,Electronic City,216.13,10.56,18-05-2023 05:28,User_495,Driver_140
35a04efd,U1333,D2289,MG Road,Hebbal,138.88,10.64,28-03-2023 08:06,User_333,Driver_289
a32fdd27,U1138,D2134,Whitefield,Jayanagar,79.09,17.54,10-02-2023 02:44,User_138,Driver_134
88e3a319,U1008,D2098,HSR,Marathahalli,85.49,11.08,06-02-2023 05:38,User_8,Driver_98
c34c537c,U1392,D2192,HSR,Marathahalli,50.43,11.65,13-05-2023 04:36,User_392,Driver_192
f63f9504,U1169,D2059,Whitefield,Electronic City,61.06,15.6,10-01-2023 01:13,User_169,Driver_59
6be215e3,U1473,D2135,MG Road,BTM,147.74,18.73,23-04-2023 20:07,User_473,Driver_135
05409cf7,U1141,D2015,Indiranagar,BTM,187.22,3.87,05-04-2023 11:38,User_141,Driver_15
6888dd56,U1334,D2162,Koramangala,Jayanagar,169.03,7.31,03-06-2023 05:50,User_334,Driver_162
469cd78d,U1488,D2120,Indiranagar,Marathahalli,234.89,11.22,29-05-2023 21:45,User_488,Driver_120
6a2cd62b,U1027,D2267,Whitefield,Electronic City,151.78,5.45,19-01-2023 11:21,User_27,Driver_267
f6786e4f,U1182,D2258,Indiranagar,BTM,292.76,9.54,04-01-2023 07:56,User_182,Driver_258
e6fec83d,U1120,D2244,Whitefield,BTM,114.43,13.42,14-03-2023 16:20,User_120,Driver_244
940586ea,U1236,D2020,HSR,Marathahalli,65.83,5.7,25-05-2023 14:56,User_236,Driver_20
00e4358c,U1331,D2228,HSR,Jayanagar,247.82,16.85,30-01-2023 16:05,User_331,Driver_228
719d169a,U1317,D2123,MG Road,Electronic City,30.88,17.02,20-02-2023 03:45,User_317,Driver_123
11c942c9,U1415,D2029,Koramangala,Electronic City,77.39,15.41,21-05-2023 03:19,User_415,Driver_29
646e9930,U1059,D2187,MG Road,BTM,73.07,5.93,03-04-2023 01:23,User_59,Driver_187
222a31ca,U1018,D2280,Whitefield,BTM,110,7.29,05-02-2023 07:42,User_18,Driver_280
7d349e65,U1298,D2181,MG Road,Electronic City,135.68,16.3,21-01-2023 13:08,User_298,Driver_181
37918ad6,U1270,D2066,HSR,BTM,178.53,14.52,02-03-2023 16:15,User_270,Driver_66
64d31a98,U1102,D2186,Whitefield,Jayanagar,77.24,6.55,03-02-2023 15:45,User_102,Driver_186
e2b27f40,U1387,D2061,Indiranagar,Hebbal,42.71,15.06,06-01-2023 04:44,User_387,Driver_61
8c370c48,U1387,D2206,HSR,Electronic City,223.47,2.41,06-04-2023 12:09,User_387,Driver_206
d2bb9a4a,U1112,D2055,MG Road,Jayanagar,226.42,9.02,12-01-2023 21:20,User_112,Driver_55
36c8f9e2,U1443,D2026,Indiranagar,Marathahalli,294.16,6.17,29-04-2023 00:05,User_443,Driver_26
abf7164e,U1271,D2201,Koramangala,BTM,254.82,3.62,08-04-2023 09:35,User_271,Driver_201
829f7e94,U1365,D2051,Koramangala,Marathahalli,133.95,4.05,02-01-2023 07:38,User_365,Driver_51
